,IMDB Rating,Metascore,Votes,Duration,Gross
1237,5.5,43.0,144592.0,117,65660000.0
1238,6.0,36.0,49359.0,109,26180000.0
1239,6.3,49.0,55184.0,125,19080000.0
1240,5.5,32.0,13875.0,96,14210000.0
1241,6.3,54.0,45219.0,105,17010000.0
1242,5.5,40.0,52102.0,104,23020000.0
1243,2.6,18.0,50659.0,121,6070000.0
1244,6.5,63.0,65370.0,105,41090000.0
1245,7.1,63.0,131050.0,115,2530000.0
1246,7.2,64.0,90881.0,100,13100000.0
1247,7.1,74.0,33320.0,90,600000.0
1248,5.6,56.0,83442.0,93,21160000.0
1249,5.6,29.0,65755.0,116,19480000.0
1250,6.6,44.0,276821.0,108,114200000.0
1251,7.2,81.0,445058.0,187,218080000.0
1252,7.7,87.0,380767.0,134,83040000.0
1253,8.2,62.0,,132,70510000.0
1254,6.9,40.0,353920.0,131,173010000.0
1255,8.2,70.0,,140,206850000.0
1256,7.5,83.0,,127,373590000.0
1257,6.9,62.0,463910.0,109,124740000.0
1258,6.4,47.0,139748.0,93,36320000.0
1259,8.0,74.0,,124,74100000.0
1260,7.4,82.0,252102.0,96,31490000.0
1261,7.6,68.0,,140,380260000.0
1262,7.8,82.0,328817.0,129,38410000.0
1263,7.4,53.0,,151,423320000.0
1264,8.0,69.0,197813.0,144,61650000.0
1265,6.1,36.0,209380.0,94,51200000.0
1266,6.8,53.0,55807.0,135,29080000.0
1267,6.3,52.0,44688.0,134,19380000.0
1268,7.1,59.0,,115,144800000.0
1269,7.0,58.0,107831.0,103,24520000.0
1270,6.3,41.0,285831.0,115,279260000.0
1271,7.8,72.0,265099.0,136,119520000.0
1272,6.5,73.0,473724.0,116,234280000.0
1273,5.6,49.0,76904.0,121,22520000.0
1274,7.5,71.0,431694.0,120,101010000.0
1275,8.1,86.0,,132,100490000.0
1276,7.7,66.0,448385.0,112,54580000.0
1277,7.5,73.0,236879.0,103,4240000.0
1278,7.8,80.0,,101,59890000.0
1279,7.0,58.0,167764.0,104,1010000.0
1280,6.6,66.0,198847.0,108,148210000.0
1281,7.4,89.0,440292.0,84,128509999.99999999
1282,5.5,58.0,144442.0,105,34020000.0
1283,7.0,58.0,205592.0,125,62660000.0
1284,6.0,45.0,298407.0,104,62510000.0
1285,7.2,73.0,466788.0,116,244080000.0
1286,6.4,64.0,161312.0,91,128199999.99999999
1287,7.9,76.0,,99,13540000.0
1288,6.5,66.0,64835.0,119,39010000.0
1289,8.2,82.0,374031.0,156,5510000.0
1290,7.5,94.0,203591.0,127,71500000.0
1291,7.5,68.0,388958.0,110,39870000.0
1292,7.2,40.0,130367.0,143,51270000.0
1293,6.5,55.0,66196.0,107,12780000.0
1294,6.7,73.0,89497.0,135,12710000.0
1295,5.9,45.0,79371.0,110,18470000.0
1296,6.9,75.0,426652.0,143,291710000.0
1297,4.9,47.0,50692.0,101,66019999.99999999
1298,6.7,67.0,188842.0,83,155020000.0
1299,6.8,49.0,156177.0,109,74490000.0
1300,6.7,72.0,,115,206460000.0
1301,6.9,57.0,262867.0,88,27830000.0
1302,6.6,46.0,457591.0,149,217540000.0
1303,6.5,31.0,243291.0,125,46980000.0
1304,7.4,83.0,297810.0,77,53360000.0
1305,8.4,89.0,408948.0,137,11290000.0
1306,7.2,65.0,235406.0,104,33990000.0
1307,7.5,74.0,237752.0,164,47400000.0
1308,5.7,50.0,110141.0,98,60670000.0
1309,7.4,55.0,161321.0,109,340000.0
1310,7.3,90.0,115787.0,103,56440000.0
1311,7.3,63.0,312613.0,144,47400000.0
1312,8.5,85.0,,151,132380000.0
1313,8.0,75.0,130918.0,101,170000.0
1314,8.2,82.0,445841.0,119,4710000.0
1315,8.0,90.0,,115,261440000.0
1316,7.6,76.0,396219.0,129,88510000.0
1317,6.9,57.0,435746.0,86,193600000.0
1318,6.4,45.0,355306.0,107,137360000.0
1319,7.1,73.0,465078.0,116,109450000.0
1320,7.7,78.0,150289.0,99,17110000.0
1321,7.7,81.0,,157,290010000.0
1322,4.4,26.0,41490.0,114,5970000.0
1323,6.7,63.0,207898.0,109,51090000.0
1324,6.5,58.0,412807.0,125,125540000.0
1325,7.1,72.0,109911.0,110,2060000.0
1326,6.2,47.0,153674.0,90,110330000.0
1327,7.5,71.0,228575.0,92,24790000.0
1328,7.3,41.0,103462.0,122,6860000.0
1329,6.3,33.0,64009.0,106,4480000.0
1330,7.3,68.0,43119.0,116,22200000.0
1331,6.7,36.0,208808.0,106,62320000.0
1332,5.5,38.0,30220.0,88,53410000.0
1333,5.8,43.0,153183.0,93,54100000.0
1334,7.3,88.0,140411.0,114,28750000.0
1335,7.7,73.0,157029.0,152,75330000.0
1336,7.6,62.0,335858.0,122,24150000.0
1337,6.4,64.0,35317.0,101,1990000.0
1338,5.7,41.0,87841.0,89,41010000.0
1339,6.2,55.0,21627.0,122,6610000.0
1340,7.7,73.0,485691.0,108,176240000.0
1341,5.9,25.0,93725.0,95,51440000.0
1342,6.5,66.0,180957.0,84,440000.0
1343,7.3,65.0,140465.0,97,24150000.0
1344,7.0,50.0,372818.0,121,75980000.0
1345,6.8,50.0,327076.0,136,35820000.0
1346,8.0,74.0,85092.0,126,2089999.9999999998
1347,7.2,62.0,57626.0,88,320000.0
1348,6.5,66.0,56438.0,110,45810000.0
1349,7.6,72.0,227562.0,124,23090000.0
1350,7.2,66.0,74462.0,120,4860000.0
1351,7.6,74.0,195603.0,123,17610000.0
1352,6.4,52.0,182638.0,107,41780000.0
1353,6.5,48.0,126474.0,104,65330000.0
1354,5.4,44.0,100671.0,110,76230000.0
1355,5.1,40.0,128787.0,83,90710000.0
1356,6.5,55.0,,120,186340000.0
1357,5.8,38.0,187801.0,113,52410000.0
1358,7.5,75.0,116406.0,137,5460000.0
1359,7.1,56.0,57993.0,107,11010000.0
1360,5.7,29.0,211528.0,101,80280000.0
1361,4.5,,5831.0,97,
1362,7.2,51.0,248350.0,97,10140000.0
1363,7.3,57.0,170897.0,136,67260000.0
1364,6.2,56.0,78034.0,99,16190000.000000002
1365,5.0,24.0,33923.0,85,23090000.0
1366,8.1,79.0,371136.0,121,23530000.0
1367,8.3,78.0,,101,710000.0
1368,5.6,37.0,72045.0,118,56050000.0
1369,6.6,40.0,275481.0,93,87040000.0
1370,6.3,53.0,171391.0,98,89710000.0
1371,6.8,49.0,54203.0,125,14730000.0
1372,6.4,48.0,194312.0,113,158120000.0
1373,6.3,56.0,214776.0,87,43100000.0
1374,6.6,58.0,334447.0,118,179500000.0
1375,7.5,77.0,383115.0,170,102610000.0
1376,5.4,51.0,44965.0,110,18600000.0
1377,6.0,44.0,122064.0,108,40230000.0
1378,6.6,58.0,,104,234360000.0
1379,5.6,40.0,176349.0,175,34300000.0
1380,7.3,54.0,160084.0,145,57490000.0
1381,6.5,47.0,122558.0,104,47810000.0
1382,7.1,79.0,50887.0,118,10210000.0
1383,5.7,40.0,343107.0,106,154700000.0
1384,6.1,66.0,123417.0,132,63450000.0
1385,7.4,78.0,61603.0,129,1440000.0
1386,7.0,73.0,116876.0,100,5500000.0
1387,5.8,43.0,88542.0,113,95170000.0
1388,5.1,34.0,80056.0,115,48480000.0
1389,7.8,74.0,305199.0,119,25510000.0
1390,6.5,69.0,88577.0,95,7770000.0
1391,6.8,52.0,157314.0,99,52330000.0
1392,6.2,56.0,47623.0,104,42070000.0
1393,6.3,59.0,66460.0,98,17000000.0
1394,6.2,47.0,127001.0,96,32619999.999999996
1395,7.7,53.0,325045.0,110,22500000.0
1396,7.2,64.0,178201.0,98,32790000.0
1397,6.4,45.0,174974.0,105,2340000.0
1398,6.9,76.0,134084.0,128,50820000.0
1399,6.6,48.0,71124.0,107,21840000.0
1400,6.7,53.0,65882.0,118,4280000.0
1401,6.2,58.0,42044.0,105,22830000.0
1402,7.4,80.0,101130.0,93,31560000.0
1403,4.5,37.0,73453.0,101,26870000.0
1404,7.2,62.0,210445.0,119,24010000.0
1405,7.3,82.0,90132.0,81,7360000.0
1406,7.1,67.0,101383.0,87,85420000.0
1407,5.5,43.0,62235.0,110,54610000.0
1408,6.8,62.0,220541.0,108,118630000.0
1409,6.8,73.0,61691.0,180,750000.0
1410,7.1,70.0,73712.0,84,1200000.0
1411,6.7,46.0,139679.0,119,75070000.0
1412,5.9,49.0,150527.0,91,110360000.0
1413,7.2,71.0,245824.0,99,26020000.0
1414,7.0,,48945.0,97,
1415,6.7,41.0,85747.0,99,3630000.0
1416,6.9,40.0,58519.0,114,12830000.0
1417,6.7,47.0,117114.0,95,48320000.0
1418,8.1,,122194.0,167,2200000.0
1419,8.2,,98285.0,210,1220000.0
1420,8.0,64.0,41006.0,140,1110000.0
1421,7.9,72.0,58119.0,88,240000.0
1422,7.5,67.0,236141.0,113,40140000.0
1423,6.2,53.0,23472.0,141,16140000.0
1424,7.3,64.0,68218.0,120,81610000.0
1425,5.9,52.0,93635.0,92,80200000.0
1426,6.2,46.0,71275.0,110,19190000.0
1427,5.6,,96079.0,98,
1428,3.8,36.0,71234.0,102,23640000.0
1429,7.7,67.0,211754.0,106,51680000.0
1430,7.5,69.0,316611.0,143,34300000.0
1431,6.9,66.0,389532.0,126,134030000.0
1432,6.3,67.0,114781.0,101,29260000.0
1433,6.6,48.0,87407.0,96,10530000.0
1434,7.3,73.0,194871.0,105,2340000.0
1435,7.3,68.0,44848.0,126,18320000.0
1436,5.0,,75432.0,87,
1437,5.7,38.0,92188.0,93,82230000.0
1438,5.5,41.0,133567.0,113,32060000.000000004
1439,6.5,60.0,64933.0,130,32880000.000000004
1440,7.2,40.0,29780.0,120,3960000.0
1441,6.8,59.0,295613.0,91,195330000.0
1442,5.2,34.0,118469.0,105,28210000.0
1443,7.2,58.0,48699.0,118,42640000.0
1444,6.5,57.0,56250.0,112,11300000.0
1445,6.6,61.0,240563.0,100,183370000.0
1446,6.7,49.0,35839.0,90,670000.0
1447,6.4,62.0,110761.0,128,72710000.0
1448,7.1,52.0,80553.0,125,38430000.0
1449,7.1,44.0,119042.0,103,6300000.0
1450,7.6,74.0,76017.0,105,700000.0
1451,4.7,34.0,97714.0,97,24410000.0
1452,2.4,9.0,46944.0,99,5180000.0
1453,7.2,70.0,66696.0,118,61260000.0
1454,6.5,60.0,105206.0,94,32000000.0
1455,5.4,29.0,61348.0,108,17320000.0
1456,6.9,53.0,107755.0,122,15230000.0
1457,5.1,42.0,25530.0,93,650000.0
1458,7.0,63.0,75158.0,105,57810000.0
1459,7.1,79.0,106597.0,106,13740000.0
1460,6.6,76.0,116297.0,129,65959999.99999999
1461,6.3,45.0,72535.0,123,26840000.0
1462,6.5,65.0,121282.0,123,15960000.0
1463,7.1,57.0,21430.0,107,1820000.0
1464,6.1,41.0,103360.0,124,68670000.0
1465,5.9,55.0,190418.0,94,47330000.0
1466,6.0,66.0,87725.0,129,70280000.0
1467,5.9,33.0,117148.0,90,65230000.00000001
1468,5.4,36.0,132571.0,93,25870000.0
1469,6.5,45.0,66018.0,80,51390000.0
1470,6.2,71.0,100569.0,93,20700000.0
1471,5.8,46.0,138647.0,106,118700000.0
1472,5.9,51.0,126044.0,118,37920000.0
1473,5.8,30.0,77116.0,91,39520000.0
1474,6.0,48.0,198122.0,90,160860000.0
1475,5.1,33.0,81751.0,104,80270000.0
1476,5.5,34.0,62639.0,94,82570000.0
1477,5.6,47.0,85560.0,97,88720000.0
1478,6.6,68.0,137481.0,91,73660000.0
1479,6.9,33.0,88254.0,94,6090000.0
1480,6.2,46.0,95721.0,85,
1481,5.9,37.0,69293.0,127,10170000.0
1482,6.1,64.0,87304.0,106,37760000.0
1483,6.9,53.0,97788.0,139,55010000.0
1484,3.4,27.0,125507.0,104,40200000.0
1485,6.6,61.0,83161.0,102,12480000.0
1486,5.5,36.0,103513.0,110,42290000.0
1487,5.9,35.0,88597.0,101,51100000.0
1488,5.9,47.0,107393.0,129,46460000.0
1489,6.4,48.0,88399.0,131,42730000.0
1490,4.3,18.0,83965.0,88,18500000.0
1491,6.5,71.0,135739.0,85,57890000.0
1492,1.6,,9651.0,105,
1493,6.1,49.0,105334.0,86,85110000.0
1494,5.7,48.0,100449.0,81,135390000.0
1495,5.7,,37216.0,93,
1496,6.1,32.0,56172.0,90,31730000.0
1497,7.1,85.0,132173.0,120,2200000.0
1498,6.3,56.0,75067.0,103,60060000.0
1499,7.4,82.0,148205.0,129,33580000.0
1500,7.0,70.0,45866.0,114,6570000.0
1501,6.9,54.0,66604.0,97,3950000.0
1502,8.2,92.0,,122,74280000.0
1503,8.0,80.0,,144,167450000.0
1504,7.6,74.0,,92,215430000.0
1505,7.0,61.0,,144,319250000.0
1506,5.7,53.0,127010.0,145,152650000.0
1507,8.5,66.0,,130,53090000.0
1508,9.0,84.0,,152,534860000.0
1509,6.3,59.0,,139,336530000.0
1510,7.1,69.0,420007.0,128,134530000.0
1511,7.1,79.0,128955.0,135,33600000.0
1512,7.2,65.0,74998.0,121,6780000.0
1513,6.7,64.0,407561.0,110,134510000.0
1514,7.8,76.0,451083.0,157,130160000.0
1515,7.1,50.0,,169,309420000.0
1516,6.6,40.0,153918.0,90,72270000.0
1517,7.0,54.0,42775.0,117,11240000.0
1518,7.9,84.0,,109,35550000.0
1519,7.4,74.0,163247.0,105,7160000.0
1520,7.3,67.0,120687.0,90,8580000.0
1521,7.6,66.0,284495.0,127,38630000.0
1522,6.9,78.0,292725.0,100,28640000.0
1523,7.2,69.0,188862.0,111,30060000.0
1524,7.1,58.0,338669.0,126,25590000.0
1525,8.1,73.0,,148,18350000.0
1526,6.2,65.0,490218.0,122,317100000.0
1527,8.2,93.0,,158,40220000.0
1528,7.4,81.0,,96,143500000.0
1529,6.9,51.0,317818.0,98,100470000.0
1530,7.7,86.0,128440.0,101,330000.0
1531,7.2,65.0,,101,256390000.0
1532,8.0,85.0,,115,227470000.0
1533,7.8,64.0,116481.0,117,2280000.0
1534,7.8,81.0,,121,23640000.0
1535,6.5,54.0,228169.0,110,130320000.0
1536,7.1,75.0,216728.0,107,127810000.0
1537,8.0,64.0,,117,163570000.0
1538,6.5,62.0,224726.0,150,141620000.0
1539,6.1,54.0,178969.0,91,126630000.0
1540,7.7,79.0,,157,33080000.0
1541,8.0,84.0,,120,141320000.0
1542,7.1,59.0,326714.0,126,64040000.00000001
1543,8.1,96.0,,111,206450000.0
1544,7.0,78.0,285184.0,120,75750000.0
1545,7.7,71.0,80318.0,145,4400000.0
1546,6.5,56.0,182059.0,101,31460000.0
1547,6.9,64.0,356520.0,111,87340000.0
1548,7.3,70.0,154818.0,106,5970000.0
1549,6.1,35.0,322694.0,88,80170000.0
1550,8.0,92.0,110296.0,112,5990000.0
1551,7.6,76.0,,113,121460000.0
1552,7.1,70.0,268302.0,96,23220000.0
1553,6.6,61.0,,112,134520000.0
1554,7.2,74.0,49038.0,126,5700000.0
1555,6.5,48.0,375797.0,108,250860000.0
1556,7.8,,199410.0,87,
1557,5.4,37.0,154714.0,96,100460000.0
1558,7.3,45.0,156030.0,120,28480000.0
1559,7.3,80.0,348885.0,87,183140000.0
1560,5.6,36.0,44592.0,99,25120000.0
1561,7.2,74.0,172471.0,96,82270000.0
1562,8.4,95.0,,98,223810000.0
1563,7.1,53.0,354161.0,124,47000000.0
1564,7.1,67.0,301667.0,111,63170000.0
1565,6.6,76.0,77101.0,130,103370000.0
1566,4.7,33.0,75148.0,75,26640000.0
1567,7.1,63.0,230946.0,102,70270000.0
1568,7.0,46.0,243951.0,92,42750000.0
1569,7.9,79.0,,126,318410000.0
1570,7.6,72.0,291847.0,114,20300000.0
1571,5.5,44.0,34700.0,90,
1572,7.4,58.0,83393.0,104,40000.0
1573,6.6,64.0,95267.0,90,31490000.0
1574,6.5,57.0,141785.0,114,38090000.0
1575,6.8,48.0,265859.0,123,81160000.0
1576,7.3,56.0,114097.0,133,51660000.0
1577,6.9,85.0,383634.0,129,148730000.0
1578,6.6,43.0,194922.0,118,101110000.0
1579,6.8,62.0,247378.0,105,80210000.0
1580,7.6,76.0,330276.0,122,53610000.0
1581,6.2,44.0,182503.0,91,140130000.0
1582,6.3,59.0,173877.0,115,82160000.0
1583,6.8,71.0,149876.0,86,154530000.0
1584,6.9,52.0,321909.0,136,63220000.0
1585,8.0,64.0,,143,57370000.0
1586,7.2,67.0,216368.0,91,11900000.0
1587,6.0,36.0,92036.0,101,40080000.0
1588,6.4,47.0,33551.0,92,2930000.0
1589,7.9,67.0,460148.0,107,7760000.0
1590,6.6,45.0,151771.0,109,35660000.0
1591,6.9,47.0,101093.0,117,7460000.0
1592,6.8,61.0,110902.0,95,97820000.0
1593,7.5,65.0,62663.0,126,30230000.0
1594,5.6,54.0,213515.0,113,100020000.0
1595,6.4,,212168.0,98,35190000.0
1596,7.1,71.0,446392.0,107,110520000.0
1597,7.0,63.0,352108.0,96,60360000.0
1598,6.5,51.0,272789.0,108,144130000.0
1599,6.4,43.0,218463.0,105,36320000.0
1600,6.7,,104428.0,82,
1601,6.7,55.0,52516.0,114,3520000.0
1602,6.2,,42753.0,95,
1603,6.2,48.0,211605.0,108,80240000.0
1604,6.2,36.0,96554.0,103,22490000.0
1605,6.8,55.0,114914.0,94,8320000.0
1606,4.8,38.0,46251.0,87,480000.0
1607,5.9,36.0,164246.0,93,63300000.0
1608,6.1,36.0,187386.0,99,80280000.0
1609,7.6,52.0,,117,210610000.0
1610,6.8,59.0,92647.0,117,28560000.0
1611,7.0,67.0,124652.0,102,66660000.0
1612,6.2,41.0,69092.0,87,54150000.0
1613,6.5,39.0,106137.0,113,24850000.0
1614,5.6,45.0,276780.0,92,131919999.99999999
1615,6.0,39.0,26294.0,97,41850000.0
1616,6.3,64.0,177322.0,93,118590000.0
1617,6.8,64.0,293135.0,104,71990000.0
1618,6.1,51.0,196495.0,113,70110000.0
1619,7.4,73.0,84311.0,92,17510000.0
1620,6.9,62.0,366365.0,122,117150000.0
1621,6.1,35.0,115586.0,121,27670000.0
1622,6.8,61.0,74013.0,91,12060000.0
1623,6.6,53.0,188800.0,113,39570000.0
1624,3.9,17.0,38083.0,88,43870000.0
1625,6.5,59.0,107048.0,104,50570000.0
1626,5.3,35.0,251552.0,110,115800000.0
1627,6.2,47.0,52528.0,92,15000000.0
1628,5.9,44.0,83755.0,90,17430000.0
1629,6.9,52.0,66433.0,116,9400000.0
1630,6.9,62.0,87111.0,110,13820000.0
1631,6.2,41.0,204936.0,94,50650000.0
1632,7.5,56.0,265080.0,147,2220000.0
1633,7.0,53.0,64700.0,131,43550000.0
1634,6.8,55.0,120494.0,109,26420000.0
1635,5.1,38.0,130265.0,104,75030000.0
1636,6.8,65.0,106806.0,98,47640000.0
1637,6.4,49.0,510220.0,92,227950000.0
1638,5.8,27.0,123156.0,100,168270000.0
1639,6.5,33.0,80376.0,84,14380000.0
1640,6.6,49.0,154806.0,86,12810000.0
1641,6.1,35.0,113489.0,110,30690000.0
1642,6.1,34.0,101547.0,89,16810000.0
1643,6.7,,44507.0,82,
1644,7.8,85.0,298779.0,123,50930000.0
1645,7.0,39.0,218047.0,126,53700000.0
1646,7.0,55.0,64931.0,120,18670000.0
1647,7.4,69.0,95805.0,125,8060000.000000001
1648,8.1,68.0,84776.0,153,1110000.0
1649,5.8,49.0,8238.0,100,31340000.0
1650,6.3,68.0,46347.0,97,82990000.0
1651,3.1,21.0,24842.0,110,10010000.0
1652,7.2,68.0,218299.0,113,39020000.0
1653,6.4,77.0,199356.0,108,198000000.0
1654,7.8,68.0,330058.0,139,50870000.0
1655,6.2,42.0,165880.0,96,18210000.0
1656,6.5,48.0,252834.0,124,219960000.0
1657,7.0,,222641.0,105,
1658,5.8,46.0,96349.0,116,36790000.0
1659,7.6,78.0,68396.0,122,870000.0
1660,6.2,63.0,30703.0,119,44090000.0
1661,7.1,59.0,172945.0,112,31970000.0
1662,7.6,64.0,85043.0,123,36610000.0
1663,6.1,47.0,174360.0,111,76810000.0
1664,7.2,82.0,173724.0,119,49030000.0
1665,8.2,98.0,,118,37630000.0
1666,6.7,43.0,93068.0,88,13920000.0
1667,7.4,42.0,259131.0,97,93470000.0
1668,7.2,64.0,266362.0,107,3680000.0
1669,7.8,89.0,169704.0,141,13760000.0
1670,6.4,,57717.0,106,
1671,8.1,,82158.0,104,
1672,7.5,68.0,192339.0,160,3900000.0
1673,7.8,82.0,226285.0,114,2120000.0
1674,7.0,64.0,419364.0,85,80050000.0
1675,6.4,44.0,100105.0,110,90650000.0
1676,6.2,35.0,177426.0,94,39690000.0
1677,6.1,58.0,331137.0,93,320710000.0
1678,7.0,,105806.0,99,
1679,7.1,54.0,90647.0,102,20000.0
1680,6.3,25.0,102293.0,111,80000.0
1681,5.3,,67597.0,85,
1682,6.0,23.0,54220.0,114,0.0
1683,6.5,45.0,75081.0,121,3070000.0
1684,7.6,61.0,82452.0,128,15800000.0
1685,7.4,38.0,110933.0,114,31660000.0
1686,8.5,82.0,40515.0,95,20000.0
1687,7.0,,312700.0,127,
1688,4.6,29.0,132727.0,94,41800000.0
1689,6.5,44.0,103516.0,111,1290000.0
1690,5.2,,65835.0,104,
1691,7.0,66.0,32943.0,96,1780000.0
1692,6.7,48.0,66084.0,104,10010000.0
1693,6.2,46.0,63919.0,106,25930000.0
1694,6.8,63.0,77026.0,96,18320000.0
1695,7.5,82.0,73419.0,96,150000.0
1696,7.6,83.0,260216.0,100,17110000.0
1697,7.4,61.0,99473.0,124,19660000.0
1698,5.8,57.0,131277.0,93,101700000.0
1699,5.4,44.0,26410.0,115,61360000.0
1700,5.1,,73940.0,97,
1701,5.2,31.0,170187.0,112,102490000.0
1702,6.8,56.0,68480.0,116,3340000.0
1703,5.7,31.0,51050.0,109,23980000.0
1704,7.6,66.0,90577.0,140,10300000.0
1705,7.5,77.0,190871.0,191,25040000.0
1706,7.8,90.0,121083.0,86,9440000.0
1707,6.0,47.0,130264.0,109,58270000.0
1708,6.4,56.0,133763.0,90,33299999.999999996
1709,7.3,77.0,110613.0,125,5490000.0
1710,5.7,29.0,84288.0,112,70230000.0
1711,6.6,74.0,138121.0,85,64670000.0
1712,6.5,57.0,109360.0,104,52080000.0
1713,7.0,56.0,132041.0,110,47540000.0
1714,5.9,37.0,153759.0,115,120060000.0
1715,6.8,45.0,74921.0,114,16290000.0
1716,5.9,45.0,82519.0,99,15070000.0
1717,5.0,34.0,216009.0,91,64510000.00000001
1718,6.7,81.0,138310.0,117,118870000.0
1719,5.8,47.0,85848.0,91,33470000.0
1720,6.7,61.0,108295.0,167,59950000.0
1721,6.8,73.0,61057.0,135,4019999.9999999995
1722,6.2,48.0,47599.0,93,32060000.000000004
1723,6.7,50.0,119700.0,115,26810000.0
1724,6.4,58.0,69593.0,90,7870000.0
1725,5.2,,37051.0,94,
1726,5.6,19.0,94224.0,101,35020000.0
1727,2.4,17.0,109380.0,86,39740000.0
1728,4.2,27.0,79548.0,103,95670000.0
1729,5.9,29.0,81484.0,96,47850000.0
1730,5.5,46.0,95710.0,94,17610000.0
1731,5.4,36.0,40696.0,93,7030000.0
1732,6.0,31.0,40774.0,107,4600000.0
1733,6.7,64.0,64572.0,115,20210000.0
1734,5.5,26.0,98369.0,90,22530000.0
1735,6.4,71.0,42916.0,112,40410000.0
1736,1.5,,16754.0,110,
1737,1.5,,7058.0,100,
1738,1.9,,3924.0,100,
1739,6.1,37.0,78238.0,135,43950000.0
1740,5.1,34.0,135290.0,109,94780000.0
1741,6.3,50.0,78507.0,104,43110000.0
1742,5.9,51.0,79779.0,113,10960000.0
1743,6.5,62.0,102292.0,96,71200000.0
1744,7.2,58.0,22835.0,130,9590000.0
1745,6.2,50.0,90853.0,98,58020000.0
1746,6.2,45.0,51078.0,108,11890000.0
1747,5.8,37.0,75893.0,101,46010000.0
1748,5.9,47.0,93892.0,104,20980000.0
1749,6.4,47.0,32624.0,97,11040000.0
1750,7.0,53.0,167373.0,111,143150000.0
1751,7.0,66.0,128513.0,123,94130000.0
1752,7.0,74.0,43432.0,110,3150000.0
1753,7.2,83.0,60351.0,113,1040000.0
1754,4.5,27.0,83840.0,146,95350000.0
1755,8.8,74.0,,148,292580000.0
1756,7.6,57.0,,128,209030000.0
1757,8.4,69.0,,153,120540000.0
1758,5.5,34.0,116563.0,97,65000000.0
1759,7.9,80.0,319264.0,109,26240000.0
1760,7.8,76.0,222968.0,152,10100000.0
1761,7.7,73.0,,100,277320000.0
1762,7.8,63.0,264841.0,141,35740000.0
1763,7.9,83.0,,162,760510000.0
1764,5.8,39.0,292196.0,106,163210000.0
1765,7.2,64.0,253411.0,111,60000.0
1766,7.9,82.0,,127,257730000.00000003
1767,7.3,73.0,48400.0,145,630000.0
1768,7.6,66.0,,117,48070000.0
1769,5.7,32.0,214755.0,118,152270000.0
1770,6.4,48.0,215644.0,102,64170000.0
1771,7.0,70.0,317948.0,140,97100000.0
1772,7.5,95.0,472602.0,131,17020000.0
1773,6.7,65.0,94367.0,91,10000.0
1774,6.6,53.0,282487.0,140,105270000.0
1775,6.8,48.0,358441.0,108,163960000.0
1776,4.5,19.0,14114.0,109,20000.0
1777,7.5,83.0,179558.0,128,31840000.0
1778,7.3,85.0,138018.0,100,12570000.0
1779,6.2,61.0,204459.0,140,176590000.0
1780,8.3,88.0,,96,293000000.0
1781,4.0,20.0,174293.0,103,131560000.0
1782,6.8,46.0,382062.0,104,97690000.0
1783,5.5,24.0,115104.0,89,58720000.0
1784,7.6,36.0,314624.0,123,69950000.0
1785,6.5,52.0,99728.0,118,25450000.0
1786,7.6,78.0,,153,301960000.0
1787,7.1,56.0,258562.0,121,83080000.0
1788,7.6,58.0,258711.0,124,34190000.0
1789,6.5,49.0,376502.0,115,125320000.0
1790,6.5,58.0,469656.0,106,168370000.0
1791,7.3,69.0,224360.0,119,22910000.0
1792,7.7,80.0,112268.0,122,18590000.0
1793,8.1,75.0,,98,217580000.0
1794,6.4,58.0,148695.0,100,18440000.0
1795,6.5,44.0,167449.0,92,45800000.0
1796,7.6,72.0,,95,251510000.0
1797,8.3,92.0,,103,415000000.0
1798,5.3,56.0,486131.0,122,192770000.0
1799,5.3,31.0,130000.0,100,40690000.0
1800,5.5,23.0,114625.0,113,109210000.0
1801,7.6,56.0,,162,107510000.0
1802,5.2,35.0,107141.0,95,63080000.0
1803,7.7,76.0,,95,32390000.0
1804,6.6,42.0,179392.0,135,43820000.0
1805,7.6,53.0,359319.0,129,255960000.0
1806,4.6,47.0,45530.0,102,79570000.0
1807,6.3,63.0,97428.0,94,240000.0
1808,7.5,73.0,,88,75590000.0
1809,7.0,58.0,55014.0,98,9450000.0
1810,6.7,71.0,108367.0,101,77230000.0
1811,6.6,53.0,129556.0,165,49550000.0
1812,6.5,40.0,,107,179880000.0
1813,6.8,61.0,240556.0,99,67290000.0
1814,5.3,34.0,52126.0,104,37490000.0
1815,7.6,86.0,162320.0,101,15090000.0
1816,7.5,68.0,135848.0,104,33420000.0
1817,8.2,,32420.0,107,
1818,6.8,76.0,168344.0,107,16030000.000000002
1819,7.7,80.0,262359.0,100,75290000.0
1820,7.3,68.0,84977.0,97,300000.0
1821,7.3,58.0,115873.0,135,7990000.0
1822,6.0,35.0,427232.0,149,402110000.0
1823,6.5,46.0,310115.0,107,155060000.0
1824,6.3,65.0,185307.0,109,60970000.0
1825,6.9,50.0,263194.0,94,196570000.0
1826,5.5,31.0,90264.0,107,44880000.0
1827,6.6,65.0,99628.0,102,2040000.0
1828,7.0,70.0,216281.0,105,71440000.0
1829,7.9,83.0,268710.0,87,21000000.0
1830,7.2,57.0,27862.0,114,37770000.0
1831,6.3,58.0,223665.0,93,238370000.0
1832,4.7,,49331.0,93,
1833,7.5,81.0,45843.0,98,450000.0
1834,5.9,54.0,153639.0,81,60050000.0
1835,7.8,67.0,375779.0,97,5010000.0
1836,6.4,33.0,110426.0,100,25920000.0
